Maphasis,05-02-2024 14:40,1706534679-1,Assoc.Software Engg - Systems,https://mphasis.ripplehire.com/candidate/?token=ty4DfyWddnOrtpclQeia&source=CAREERSITE#detail/job/539549,Chennai,,PRIMARY COMPETENCY : Testing PRIMARY SKILL : Test Automation-Selenium PRIMARY SKILL PERCENTAGE : 51 SECONDARY COMPETENCY : Testing SECONDARY SKILL : Test Automation-Cucumber SECONDARY SKILL PERCENTAGE : 49,,,https://mphasis.ripplehire.com/candidate/?token=ty4DfyWddnOrtpclQeia&source=CAREERSITE#list,,,1 - 3 Years Experience,,"Job description
            
Job Description
Job Summary – 
• Minimum of 8 years of test automation experience using Selenium / Webservices  
? • Good hands-on core Java knowledge required for testing  
? • Must be hands-on technology and able troubleshoot critical issues in design or code  
? • Hands-on experience with Selenium, Rest Assured, Cypress, TestNG, Serenity, Gradle, and Jenkins (CICD)  
? • Strong experience with component and integration automation testing for microservices  
? • Strong experience with code review and evaluation of the architecture as well as design toward a set of business and technology 
 
Years of experience needed – 
 
5+ years’ experience
 
Technical Skills: 
• Minimum of 8 years of test automation experience using Selenium / Webservices  
? • Good hands-on core Java knowledge required for testing  
? • Must be hands-on technology and able troubleshoot critical issues in design or code  
? • Hands-on experience with Selenium, Rest Assured, Cypress, TestNG, Serenity, Gradle, and Jenkins (CICD)  
? • Strong experience with component and integration automation testing for microservices  
? • Strong experience with code review and evaluation of the architecture as well as design toward a set of business and technology goals  
? • Experience with SonarQube code coverage and code quality  
? • 3 + years of professional experience with Java with demonstrated ability to read, write, and modify core Java projects / start from scratch  
? • 3 + years’ experience using  
? • Selenium for test automation, extensive exposure to Selenium architecture and automation components  
? • 3 +years of experience automating BOTH web and Windows client applications  
? • 2 + years experience performing webservice automation  
? • Need to have Rest Assured or some other RestAPI tool knowledge  
? • Good to have Knowledge of Postman OR SOAPUI experience  
? • 3+ years of experience performing database validation automation  
? • 3+ years experience working in Agile methodology  
? • Extensive experience in handling the onshore-offshore model / delivery from offshore  
? • demonstrated experience using Jenkins to automate testing processes  
? • Demonstrated experience utilizing Maven and Gradle  
? • Experience in testing practices, handling Code repositories, and test management tools  
? • Preferable Git  
? • Good to have automation experience using JavaScript using tools like Protractor.
 
Certifications Needed: 
NIL
 
About Mphasis 
Mphasis applies next-generation technology to help enterprises transform businesses globally. Customer centricity is foundational to Mphasis and is reflected in the Mphasis’ Front2Back™ Transformation approach. Front2Back™ uses the exponential power of cloud and cognitive to provide hyper-personalized (C=X2C2TM=1) digital experience to clients and their end customers. Mphasis’ Service Transformation approach helps ‘shrink the core’ through the application of digital technologies across legacy environments within an enterprise, enabling businesses to stay ahead in a changing world. Mphasis’ core reference architectures and tools, speed and innovation with domain expertise and specialization are key to building strong relationships with marquee clients.
 
 

            
                Skills
                PRIMARY COMPETENCY : Testing PRIMARY SKILL : Test Automation-Selenium PRIMARY SKILL PERCENTAGE : 51 SECONDARY COMPETENCY : Testing SECONDARY SKILL : Test Automation-Cucumber SECONDARY SKILL PERCENTAGE : 49
            
            
            
            APPLY",,,,f
Maphasis,05-02-2024 14:40,1706534686-2,Lead Infrastr Anayst,https://mphasis.ripplehire.com/candidate/?token=ty4DfyWddnOrtpclQeia&source=CAREERSITE#detail/job/539622,Hyderabad,,PRIMARY COMPETENCY : Knowledge Management PRIMARY SKILL : Knowledge Management PRIMARY SKILL PERCENTAGE : 70 SECONDARY COMPETENCY : IT Service Management SECONDARY SKILL : ITIL - Incident Manager SECONDARY SKILL PERCENTAGE : 30,,,https://mphasis.ripplehire.com/candidate/?token=ty4DfyWddnOrtpclQeia&source=CAREERSITE#list,,,4 - 6 Years Experience,,"Job description
            
Job Description
Role: Technical Writer
Technical Skills: 
? 5+ years of experience in  creating technical documentations like SOPs/ Runbooks  for Application Production Support teams.
? Proven working experience in technical writing of software documentation
? Ability to deliver high quality documentation paying attention to detail
? Ability to quickly grasp complex technical concepts and make them easily understandable in text and pictures
? Excellent written skills in English
? Strong working knowledge of Microsoft Office, Excell, Onenote.
? Good understanding of ITIL process -  Incident Change Release  management
? Basic understanding about Infrastructure components like Linux Windows
? Basic understanding about Application Support tools including monitoring tools
? Good to have knowledge about cloud and/or DevOps 
? Knowledge of Banking domain (preferable)
? Basic familiarity with the SDLC and software development
? University degree in Computer Science, Engineering or equivalent preferred
 
Process Skills: 
• Good knowledge of ITSM Process
• Preferrable good knowledge of SDLC
• Clearly understand client business to recommend, provides and support application services
 
Behavioral Skills :
• Self motivated
• Good team member
 
 

            
                Skills
                PRIMARY COMPETENCY : Knowledge Management PRIMARY SKILL : Knowledge Management PRIMARY SKILL PERCENTAGE : 70 SECONDARY COMPETENCY : IT Service Management SECONDARY SKILL : ITIL - Incident Manager SECONDARY SKILL PERCENTAGE : 30
            
            
            
            APPLY",,,,
Maphasis,05-02-2024 14:40,1706534693-3,Senior Software Engineer,https://mphasis.ripplehire.com/candidate/?token=ty4DfyWddnOrtpclQeia&source=CAREERSITE#detail/job/539855,Bangalore,,PRIMARY COMPETENCY : Microsoft Technologies PRIMARY SKILL : .NetCore PRIMARY SKILL PERCENTAGE : 51 SECONDARY COMPETENCY : Cloud Apps SECONDARY SKILL : Microsoft Azure-Cloud platform SECONDARY SKILL PERCENTAGE : 49,,,https://mphasis.ripplehire.com/candidate/?token=ty4DfyWddnOrtpclQeia&source=CAREERSITE#list,,,5 - 8 Years Experience,,"Job description
            
Job Description
Backend Developer (. Netcore & Azure)
Bangalore Client Office.
 
Job Summary – 
We are looking for a Sr. NetCore and Azure Developer with 5-8 years of experience.
 
Years of experience needed – 
? 5 – 8 Years of Experience
 
Technical Skills: 
? Building   Web   Applications and   RESTful   API   to   the   clients   through   .NET   Core   technology.
? Working   experience   as   a   Full   Stack   Developer   for   a   minimum   of   5-8 years.
? In   depth   knowledge   of   C#,  ASP .NET   Core,   SQL   Server   and   CosmosDB.
? Experience   with   Azure   cloud   technologies.
? Experience   integrating   with   Azure   Services.
? Hands   on   experience   with C#   .NET   Core   Development.
? Experience   with   modern/latest   frameworks,   design   patterns   and   micro   services.
? Web   Development   Experience   for   High-Traffic,   Public   Facing   web   applications.
? Continuous   integration   (Azure   DevOps/Jenkins)   and   version   control   (Git).
? .NET Core, C#, CosmosDB, Sql, MVC, Design Patterns.
? Experience in working in cloud services like Windows Azure.
? Experience in Azure Service Bus,Azure PAAS services like Functions SignalR, CDN Services.
? TFS and GIT for continuous integration and deployment.
? Knowledge in Docker, Kubernetes,and ReactJS
 
Certifications Needed: 
? Education: Graduate degree in Computer Science, Electronic Engineering, or related discipline
? Domain: Medical domain experience is preferred but NOT mandatory.
 
 
About Mphasis 
Mphasis applies next-generation technology to help enterprises transform businesses globally. Customer centricity is foundational to Mphasis and is reflected in the Mphasis’ Front2Back™ Transformation approach. Front2Back™ uses the exponential power of cloud and cognitive to provide hyper-personalized (C=X2C2TM=1) digital experience to clients and their end customers. Mphasis’ Service Transformation approach helps ‘shrink the core’ through the application of digital technologies across legacy environments within an enterprise, enabling businesses to stay ahead in a changing world. Mphasis’ core reference architectures and tools, speed and innovation with domain expertise and specialization are key to building strong relationships with marquee clients.
 
 

            
                Skills
                PRIMARY COMPETENCY : Microsoft Technologies PRIMARY SKILL : .NetCore PRIMARY SKILL PERCENTAGE : 51 SECONDARY COMPETENCY : Cloud Apps SECONDARY SKILL : Microsoft Azure-Cloud platform SECONDARY SKILL PERCENTAGE : 49
            
            
            
            APPLY",,,,
Maphasis,05-02-2024 14:40,1706534700-4,Splz Senior Associate Infra,https://mphasis.ripplehire.com/candidate/?token=ty4DfyWddnOrtpclQeia&source=CAREERSITE#detail/job/540050,Pune,,PRIMARY COMPETENCY : Tools PRIMARY SKILL : Patching tools - 3rd party PRIMARY SKILL PERCENTAGE : 51 SECONDARY COMPETENCY : Information Security SECONDARY SKILL : Infrastructure Vulnerability Management & Remediation SECONDARY SKILL PERCENTAGE : 25 TERTIARY COMPETENCY : Wintel TERTIARY SKILL : Windows 2012/2016 TERTIARY SKILL PERCENTAGE : 24,,,https://mphasis.ripplehire.com/candidate/?token=ty4DfyWddnOrtpclQeia&source=CAREERSITE#list,,,2 - 4 Years Experience,,"Job description
            
Job Description
Role : -Wintel /Vulnerability Management Senior Engineer
Location : Bangalore/Pune
Who are we looking for?
Senior Engineer for Windows platform who acts as the ongoing interface between the client and the IT infrastructure, is dedicated to quality, using exceptional communication skills to keep our world class systems running, can accurately define/interpret a client issue and design a resolution based on deep product knowledge.
Years Of Experience Needed:-
? Minimum of 5-7 years of core experience is required in managing Wintel /Vulnerability Management area.
 
Technical Skills: 
? Conceptual /practical knowledge on Windows Server 2012, 2016 and 2019 administration skills 
? Good knowledge to support  Active Directory , DNS /DHCP, Print management, Anti-Virus, System Management, Optimization Tuning, High Availability configurations /Clustering.
? Knowledge on  Citrix ,  Azure and Power Shell scripting  would be an added advantage
? Should have capacity to solve problems, take ownership, drive issues with the co-ordination with other technical capabilities.
? Should have leading skills / people management.
? Should have good analytical / logical skills.
? Adopt the given technology to meet the drift of customer and business requirements.
? The person should also be responsible for making improvements to the existing systems to optimize and improve the reliability and availability. 
? Minimum of 5-7 years of core experience is required in managing Wintel /Vulnerability Management area.
. 
Non-Technical Skill: 
? Prioritize major incidents based on business impact to the client.
? Proficient in working with high availability environment along with alignment to the process (ITIL).
? Must have worked on  Service now  or any other ticketing tool.
? Effective Business Communication
? Communication in neutral accent over phone
? Analytical skills
? Any Graduate 
 
Certification:
? Certifications: Valid MCSE / MCP
? Any additional will be an added advantage: Cloud – Azure, AWS / VMware / *SCCM/Desktop Central
 
About Mphasis 
Mphasis applies next-generation technology to help enterprises transform businesses globally. Customer centricity is foundational to Mphasis and is reflected in the Mphasis’ Front2Back™ Transformation approach. Front2Back™ uses the exponential power of cloud and cognitive to provide hyper-personalized (C=X2C2TM=1) digital experience to clients and their end customers. Mphasis’ Service Transformation approach helps ‘shrink the core’ through the application of digital technologies across legacy environments within an enterprise, enabling businesses to stay ahead in a changing world. Mphasis’ core reference architectures and tools, speed and innovation with domain expertise and specialization are key to building strong relationships with marquee clients.
 

            
                Skills
                PRIMARY COMPETENCY : Tools PRIMARY SKILL : Patching tools - 3rd party PRIMARY SKILL PERCENTAGE : 51 SECONDARY COMPETENCY : Information Security SECONDARY SKILL : Infrastructure Vulnerability Management & Remediation SECONDARY SKILL PERCENTAGE : 25 TERTIARY COMPETENCY : Wintel TERTIARY SKILL : Windows 2012/2016 TERTIARY SKILL PERCENTAGE : 24
            
            
            
            APPLY",,,,
Maphasis,05-02-2024 14:40,1706534707-5,Specializn Info Enggr II,https://mphasis.ripplehire.com/candidate/?token=ty4DfyWddnOrtpclQeia&source=CAREERSITE#detail/job/540420,Pune,,PRIMARY COMPETENCY : Monitoring PRIMARY SKILL : Batch Job Monitoring/Scheduling PRIMARY SKILL PERCENTAGE : 51 SECONDARY COMPETENCY : Wintel SECONDARY SKILL : Windows 2012/2016 SECONDARY SKILL PERCENTAGE : 29 TERTIARY COMPETENCY : IT Service Management TERTIARY SKILL : Incident  Management TERTIARY SKILL PERCENTAGE : 20,,,https://mphasis.ripplehire.com/candidate/?token=ty4DfyWddnOrtpclQeia&source=CAREERSITE#list,,,2 - 4 Years Experience,,"Job description
            
Job Description
Role: L2 Monitoring Support - OS
Location: Pune
 
Job Summary – 
A person with good knowledge of Cross OS Skills in Windows & Unix to monitor events & perform the L1.5 / L2 task.
Key responsibilities: Working on monitoring tool and perform L2 / L2.5 for Server Support
 
Years of experience needed – 1 – 2 years.
 
Technical Skills: 
? Experience with Server monitoring tool Zabbix is must and ITSM.
? Should have experience in powershell, phython, ansible scripting.
? Experience in ServiceNow integration with Zabbix
? Perform L1.5/L2 operations & resolve Server related issues under windows & Unix OS admin & mgmt tasks including taking care of tickets associated with resource utilization, Outages etc. 
? Proactively monitor, maintain, and administer OS systems connected to Company’s computing environment. 
? Proactively monitor, maintain, and administer servers and application systems connected to the Company’s computing environment. 
? Perform L1.5/L2 troubleshooting, escalation, and notification of server, application, and security events as assigned. Conduct all necessary follow-up actions based on assignments, policy, and procedures. 
? Serve as a direct point of contact for most customer (internal staff, external) and service provider interaction. Includes receiving and resolving requests via phone, email, and internal ticket system, escalating s/issues to appropriate parties. 
? Gather operational metrics and report them to Infrastructure Management. 
? Include demonstrated competencies and physical, mental, & interpersonal skills. 
? Ability to work independently and in shifts. 
? Effectively collaborates and communicates with the stakeholders and ensure client satisfaction.
 
Qualification:
? Minimum Requirements: -Should have at least a technical bachelor’s degree in engineering or any degree. 0-2 years of related experience.
 
Certification:
? NA
 
 
About Mphasis 
Mphasis applies next-generation technology to help enterprises transform businesses globally. Customer centricity is foundational to Mphasis and is reflected in the Mphasis’ Front2Back™ Transformation approach. Front2Back™ uses the exponential power of cloud and cognitive to provide hyper-personalized (C=X2C2TM=1) digital experience to clients and their end customers. Mphasis’ Service Transformation approach helps ‘shrink the core’ through the application of digital technologies across legacy environments within an enterprise, enabling businesses to stay ahead in a changing world. Mphasis’ core reference architectures and tools, speed and innovation with domain expertise and specialization are key to building strong relationships with marquee clients.
 

            
                Skills
                PRIMARY COMPETENCY : Monitoring PRIMARY SKILL : Batch Job Monitoring/Scheduling PRIMARY SKILL PERCENTAGE : 51 SECONDARY COMPETENCY : Wintel SECONDARY SKILL : Windows 2012/2016 SECONDARY SKILL PERCENTAGE : 29 TERTIARY COMPETENCY : IT Service Management TERTIARY SKILL : Incident  Management TERTIARY SKILL PERCENTAGE : 20
            
            
            
            APPLY",,,,
Maphasis,05-02-2024 14:40,1706534714-6,Specializn Info Enggr II,https://mphasis.ripplehire.com/candidate/?token=ty4DfyWddnOrtpclQeia&source=CAREERSITE#detail/job/540421,Pune,,PRIMARY COMPETENCY : Monitoring PRIMARY SKILL : Batch Job Monitoring/Scheduling PRIMARY SKILL PERCENTAGE : 60 SECONDARY COMPETENCY : Wintel SECONDARY SKILL : Windows 2012/2016 SECONDARY SKILL PERCENTAGE : 20 TERTIARY COMPETENCY : IT Service Management TERTIARY SKILL : Incident  Management TERTIARY SKILL PERCENTAGE : 20,,,https://mphasis.ripplehire.com/candidate/?token=ty4DfyWddnOrtpclQeia&source=CAREERSITE#list,,,2 - 4 Years Experience,,"Job description
            
Job Description
Role: L2 Monitoring Support - OS
Location: Pune
 
Job Summary – 
A person with good knowledge of Cross OS Skills in Windows & Unix to monitor events & perform the L1.5 / L2 task.
Key responsibilities: Working on monitoring tool and perform L2 / L2.5 for Server Support
 
Years of experience needed – 1 – 2 years.
 
Technical Skills: 
? Experience with Server monitoring tool Zabbix is must and ITSM.
? Should have experience in powershell, phython, ansible scripting.
? Experience in ServiceNow integration with Zabbix
? Perform L1.5/L2 operations & resolve Server related issues under windows & Unix OS admin & mgmt tasks including taking care of tickets associated with resource utilization, Outages etc. 
? Proactively monitor, maintain, and administer OS systems connected to Company’s computing environment. 
? Proactively monitor, maintain, and administer servers and application systems connected to the Company’s computing environment. 
? Perform L1.5/L2 troubleshooting, escalation, and notification of server, application, and security events as assigned. Conduct all necessary follow-up actions based on assignments, policy, and procedures. 
? Serve as a direct point of contact for most customer (internal staff, external) and service provider interaction. Includes receiving and resolving requests via phone, email, and internal ticket system, escalating s/issues to appropriate parties. 
? Gather operational metrics and report them to Infrastructure Management. 
? Include demonstrated competencies and physical, mental, & interpersonal skills. 
? Ability to work independently and in shifts. 
? Effectively collaborates and communicates with the stakeholders and ensure client satisfaction.
 
Qualification:
? Minimum Requirements: -Should have at least a technical bachelor’s degree in engineering or any degree. 0-2 years of related experience.
 
Certification:
? NA
 
 
About Mphasis 
Mphasis applies next-generation technology to help enterprises transform businesses globally. Customer centricity is foundational to Mphasis and is reflected in the Mphasis’ Front2Back™ Transformation approach. Front2Back™ uses the exponential power of cloud and cognitive to provide hyper-personalized (C=X2C2TM=1) digital experience to clients and their end customers. Mphasis’ Service Transformation approach helps ‘shrink the core’ through the application of digital technologies across legacy environments within an enterprise, enabling businesses to stay ahead in a changing world. Mphasis’ core reference architectures and tools, speed and innovation with domain expertise and specialization are key to building strong relationships with marquee clients.
 

            
                Skills
                PRIMARY COMPETENCY : Monitoring PRIMARY SKILL : Batch Job Monitoring/Scheduling PRIMARY SKILL PERCENTAGE : 60 SECONDARY COMPETENCY : Wintel SECONDARY SKILL : Windows 2012/2016 SECONDARY SKILL PERCENTAGE : 20 TERTIARY COMPETENCY : IT Service Management TERTIARY SKILL : Incident  Management TERTIARY SKILL PERCENTAGE : 20
            
            
            
            APPLY",,,,
Maphasis,05-02-2024 14:40,1706534721-7,Lead Infrastr Anayst,https://mphasis.ripplehire.com/candidate/?token=ty4DfyWddnOrtpclQeia&source=CAREERSITE#detail/job/540726,Bangalore,,PRIMARY COMPETENCY : Project Support PRIMARY SKILL : PMO Set up PRIMARY SKILL PERCENTAGE : 51 SECONDARY COMPETENCY : Reporting SECONDARY SKILL : MS Office SECONDARY SKILL PERCENTAGE : 30 TERTIARY COMPETENCY : Communication Skills TERTIARY SKILL : Oral communication TERTIARY SKILL PERCENTAGE : 19,,,https://mphasis.ripplehire.com/candidate/?token=ty4DfyWddnOrtpclQeia&source=CAREERSITE#list,,,4 - 6 Years Experience,,"Job description
            
Job Description
Job Summary – 
Project management Analyst who has good MIS & Co-ordination skills to take care of Project Management and reporting activities for a large engagement with multiple projects.
 
Years of experience needed – 
4+ years of experience
 
Technical Skills: 
? Need experience in Reporting.
? MS Excel skills (includes Advance excel, Formulas, Pivots, Graphs etc)
? Needs to have Analytical skills to analyze data and report.
? Needs to have good knowledge on MS Office tools (mandatory, Excel, PowerPoint)
? Needs to interact with stakeholders and collate data for reporting.
? Good to have knowledge of tools like Resource management / Financial.
? Should have experience in handling project financials, forecast, billing etc with knowledge on P&L and related reports (Revenue, GP, GM etc ) and should have the ability to track, Analyze Identify & work with stakeholders to remediate or report data.
? Need to have skills related to Recruitment & Basics of HR activities.
? Should be able to prepare Dash Boards / Reports for leadership.
? Needs to have SharePoint knowledge.
? Excellent communication skills (both written and verbal) with strong presentation and facilitation skills.
 
Certifications Needed: 
? Excel, PowerBI or project management certifications would be added advantage.
 
About Mphasis 
Mphasis applies next-generation technology to help enterprises transform businesses globally. Customer centricity is foundational to Mphasis and is reflected in the Mphasis’ Front2Back™ Transformation approach. Front2Back™ uses the exponential power of cloud and cognitive to provide hyper-personalized (C=X2C2TM=1) digital experience to clients and their end customers. Mphasis’ Service Transformation approach helps ‘shrink the core’ through the application of digital technologies across legacy environments within an enterprise, enabling businesses to stay ahead in a changing world. Mphasis’ core reference architectures and tools, speed and innovation with domain expertise and specialization are key to building strong relationships with marquee clients.
 
 

            
                Skills
                PRIMARY COMPETENCY : Project Support PRIMARY SKILL : PMO Set up PRIMARY SKILL PERCENTAGE : 51 SECONDARY COMPETENCY : Reporting SECONDARY SKILL : MS Office SECONDARY SKILL PERCENTAGE : 30 TERTIARY COMPETENCY : Communication Skills TERTIARY SKILL : Oral communication TERTIARY SKILL PERCENTAGE : 19
            
            
            
            APPLY",,,,
Maphasis,05-02-2024 14:40,1706534728-8,Technical Support Engineer,https://mphasis.ripplehire.com/candidate/?token=ty4DfyWddnOrtpclQeia&source=CAREERSITE#detail/job/541199,PETALING JAYA,,PRIMARY COMPETENCY : Technical Support PRIMARY SKILL : Technical Support-Infrastructure Engineer PRIMARY SKILL PERCENTAGE : 100,,,https://mphasis.ripplehire.com/candidate/?token=ty4DfyWddnOrtpclQeia&source=CAREERSITE#list,,,0 - 2 Years Experience,,"Job description
            
Job Description
Location - Malaysia
Job Summary – 
? Good Communication skills (English & Mandarin),  proactive work attitude, strong sense of responsibility and learning ability
? Have computer foundation, have a certain understanding of computer operating system, and commonly used software and hardware
? College degree or above
? Knowledge in customer support
 
Years of experience needed – 0-2 years.
 
Technical Skills: 
? Provide professional remote technical support services for HP users 
? Remotely guide users to deal with system and software problems, including system installation, debugging, use, and related software
? Troubleshoot and diagnose hardware failures, inquire about scheduled spare parts, and coordinate follow-up maintenance.
? Special cases are upgraded in time, and cooperate with other teams to solve user problems.
? Clearly and completely record case information in the system according to the process.
? Find out the user's usage needs, and recommend upgrading products and configurations to improve the user's experience.
 
 
 
 
 
About Mphasis 
Mphasis applies next-generation technology to help enterprises transform businesses globally. Customer centricity is foundational to Mphasis and is reflected in the Mphasis’ Front2Back™ Transformation approach. Front2Back™ uses the exponential power of cloud and cognitive to provide hyper-personalized (C=X2C2TM=1) digital experience to clients and their end customers. Mphasis’ Service Transformation approach helps ‘shrink the core’ through the application of digital technologies across legacy environments within an enterprise, enabling businesses to stay ahead in a changing world. Mphasis’ core reference architectures and tools, speed and innovation with domain expertise and specialization are key to building strong relationships with marquee clients.
 
 

            
                Skills
                PRIMARY COMPETENCY : Technical Support PRIMARY SKILL : Technical Support-Infrastructure Engineer PRIMARY SKILL PERCENTAGE : 100
            
            
            
            APPLY",,,,
Maphasis,05-02-2024 14:40,1706534735-9,Senior Project Manager,https://mphasis.ripplehire.com/candidate/?token=ty4DfyWddnOrtpclQeia&source=CAREERSITE#detail/job/541450,Chennai,,PRIMARY COMPETENCY : Leadership PRIMARY SKILL : Account Delivery Management PRIMARY SKILL PERCENTAGE : 100,,,https://mphasis.ripplehire.com/candidate/?token=ty4DfyWddnOrtpclQeia&source=CAREERSITE#list,,,12 - 15 Years Experience,,"Job description
            
Job Description
Role:  Account   Delivery Manager
Who are we looking for?
A  Client Engagement Leader   responsible for managing an end to end infrastructure outsourcing contract delivered by Mphasis using its own globally located resources, largely in India and UK and US
 
Primary Roles and Responsibilities : 
The role envisages managing the multi-year, IT Infrastructure outsourcing engagement for a Fortune 100 client, as an Account delivery leader. The delivery responsibility is for managing an end to end infrastructure outsourcing contract delivered by Mphasis using its own globally located resources, largely in India and UK and US, as well as 3  rd   party providers for specific services. The KRAs for the role are client CSAT which includes goals on innovation and customer experience, and financial metrics (revenue and profitability).
The responsibilities will include:
? Account governance and representation of Mphasis in client forums and reviews
? Providing thought leadership and contributing to Customer success – position Mphasis as a trusted partner to the client’s business
? People management, team performance governance and delivery governance for large teams
? Management of globally IS technical delivery teams across multiple programs/ projects covering various client initiatives and spanning multiple infrastructure towers, meeting client expectations and contractual commitments consistently.
? Technical engagement with client to generate proactive innovations and transformation initiatives resulting in a positive client experience, client risk management as well as revenue opportunities for Mphasis
? Management of overall P&L for the account and driving cost optimization initiatives. Working closely with the Sales Leader to Grow the Account Globally.
Desired Profile
? Proven track record of success driving excellent client relationships, strategic client partnership, delivery/account management and deployment of large scale and high quality, contemporary, infrastructure technology solutions. A successful track record delivering on CSAT and financial metrics
? A technical background in infrastructure services and experience managing IS account delivery based on ITIL processes and deployment of new services under Infrastructure services
? Preferably handled services or worked in India Service providers outsourcing contracts
? Profile would call for clear understanding of automation led infrastructure delivery, deployment of Quality Management System to measure the CSAT, client end user experience and Success of contracted deliverables
? Proven experience in building and managing client relationships at CIO, department head and business stakeholder levels. Strong business acumen and partnership skills. Managing 3rd party vendors.
? Proven ability in Account management and Governance, including contract management of large, “total outsourcing” contracts with Managed services. Should have led global, UK/Europe/US based accounts of GBP 15M TCV and more. 
? Ability to manage globally distributed technical delivery teams across multiple programs/projects covering various customer geographies, covering full spectrum of infrastructure services – End user, service desk, data center, networks, information security, cloud services and cross functional scope.
 
Qualification:
? Engineering or simialar advanced educational degree.
? Work Experience : minimum experience of 15+ years  
 
What’s in for you?
? At Mphasis, we promise you the perfect opportunity of building technical excellence, understand business performance and nuances, be abreast with the latest happenings in technology world and enjoy a satisfying work life balance. 
? With the current opportunity, you will get to work with the team that has consistently been setting benchmarks for other deliveries in terms of delivery high CSATs, project completion on time and being one of the best teams to work for in the organization. 
? You get an open and transparent culture along with freedom to experimentation and innovation
About the practice/ Project:
? Will be briefed on selection
. 
Who are we?
Mphasis is a leading IT solutions provider, offering Applications, Business Process Outsourcing (BPO) and Infrastructure services globally through a combination of technology knowhow, domain and process expertise. Over the years we have left an indelible impression in the IT solutions domain with an impressive clientele and an extensive global presence. The accolades we have been garnering can be attributed to our undeterred focus in delivering quality solutions across verticals that meet the challenging requirements of our esteemed customers. Our integrated solutions offering is aimed at creating value for our customers, helping them in improving their business processes with minimum hassles and capital outlays. 

            
                Skills
                PRIMARY COMPETENCY : Leadership PRIMARY SKILL : Account Delivery Management PRIMARY SKILL PERCENTAGE : 100
            
            
            
            APPLY",,,,
Maphasis,05-02-2024 14:40,1706534742-10,Module Lead,https://mphasis.ripplehire.com/candidate/?token=ty4DfyWddnOrtpclQeia&source=CAREERSITE#detail/job/541539,Pune,,PRIMARY COMPETENCY : Python PRIMARY SKILL : Python PRIMARY SKILL PERCENTAGE : 51 SECONDARY COMPETENCY : Server Technologies SECONDARY SKILL : Python-Development - Server SECONDARY SKILL PERCENTAGE : 25 TERTIARY COMPETENCY : Programming Languages TERTIARY SKILL : GoLang TERTIARY SKILL PERCENTAGE : 24,,,https://mphasis.ripplehire.com/candidate/?token=ty4DfyWddnOrtpclQeia&source=CAREERSITE#list,,,5 - 8 Years Experience,,"Job description
            
Job Description
Job Summary – 
QA Engineer
Years of experience needed –  5 - 8 years of experience
Technical Skills: 
? Must have programming Experience in Python
? Must have programming Experience in GoLang
? Must have client domain experience. 
? Expert in manual testing
? API testing good to have
? Basic of SQL
? Basic Knowledge in Deployment scripting,
? Good experience in test planning and integration testing.
? Ability to work with fast changing or vague requirements
? Good English communication skills: listening, speaking, writing
 
Must have
? Must have programming Experience in Python
? Must have programming Experience in GoLang
? Must have client domain experience. 
? Expert in manual testing
Desired Skills:
? Experience in API Testing
? Knowledge of SQL
? Ability to work with fast changing or vague requirements
? Good English communication skills: listening, speaking, writing
Behavioral Skills:
? Very good communication skills
? Should be very interactive and top on deliverables being working from client environment.
Certifications Needed: 
? Bachelor’s or master’s degree in computer science, Information Systems, Engineering or equivalent.
? 4+ years of experience
About Mphasis 
Mphasis applies next-generation technology to help enterprises transform businesses globally. Customer centricity is foundational to Mphasis and is reflected in the Mphasis’ Front2Back™ Transformation approach. Front2Back™ uses the exponential power of cloud and cognitive to provide hyper-personalized (C=X2C2TM=1) digital experience to clients and their end customers. Mphasis’ Service Transformation approach helps ‘shrink the core’ through the application of digital technologies across legacy environments within an enterprise, enabling businesses to stay ahead in a changing world. Mphasis’ core reference architectures and tools, speed and innovation with domain expertise and specialization are key to building strong relationships with marquee clients.

            
                Skills
                PRIMARY COMPETENCY : Python PRIMARY SKILL : Python PRIMARY SKILL PERCENTAGE : 51 SECONDARY COMPETENCY : Server Technologies SECONDARY SKILL : Python-Development - Server SECONDARY SKILL PERCENTAGE : 25 TERTIARY COMPETENCY : Programming Languages TERTIARY SKILL : GoLang TERTIARY SKILL PERCENTAGE : 24
            
            
            
            APPLY",,,,
