genpact,02-02-2024 17:52,1706876784-1,Process Developer- Underwriting!,https://genpact.taleo.net/careersection/sgy_external_career_section/jobdetail.ftl?job=INS022440,India-Gurugram,,Full-time,,,https://www.genpact.com/careers/job-search?keyword=,/careersection/theme/301/1655561554506/en/theme/images/genpact-horizontal-logo.svg,"Feb 2, 2024, 2:21:55 PM",,Bachelor's / Graduation / Equivalent,"Process Developer- Underwriting!-INS022440With a startup spirit and 115,000+ curious and courageous minds, we have the expertise to go deep with the world’s biggest brands—and we have fun doing it. We dream in digital, dare in reality, and reinvent the ways companies work to make an impact far bigger than just our bottom line. We’re harnessing the power of technology and humanity to create meaningful transformation that moves us forward in our pursuit of a world that works better for people. Now, we’re calling upon the thinkers and doers, those with a natural curiosity and a hunger to keep learning, keep growing. People who thrive on fearlessly experimenting, seizing opportunities, and pushing boundaries to turn our vision into reality. And as you help us create a better world, we will help you build your own intellectual firepower. 
 
Welcome to the relentless pursuit of better.
 
Inviting applications for the role of Process Associate/ Process Developer, Insurance UW!
The objectives of this Genpact operations unit is to tie with the overall aims of our Clients. The group aims to provide a high standard of service for client in US & Canadian Geographies.
Responsibilities
·         Transaction processing for Submissions Support Teams
·         Communicating with the Onshore Team
·         Responsible for end-to-end Insurance in UW processing 
·         Responsible to comprehend, good customer service attitude to clearly articulate the resolution
·         Responsible to manage varied volumes of workloads and to reach targets and deadlines on a timely basisTake ownership for work-in-progress issues as an individual and team member by continuously looking for ways to improve/streamline work and procedures which increase the efficiency of the team.  Manage own work in process and support team efforts to ensure that individual, team goals are met.
 
Qualifications we seek in you!
Minimum qualifications
·         Knowledge of Insurance UW (preferred)
·         Graduate from a recognized university 
·         Fluent in English language- both written and oral, Effective email writing skills 
·         Typing speed of 30 words per minute
 
 
Preferred qualifications
·         Ability to comprehend, good customer service attitude to clearly articulate the resolution
·         Ability to work independently, organize and prioritize own tasks effectively
·         Must demonstrate a high level of self-motivation, energy, personal integrity, and flexibility
·         Knowledge of using Excel
·         Proactive and ability to coordinate with different departments for required Inputs 
 
Genpact is an Equal Opportunity Employer and considers applicants for all positions without regard to race, color, religion or belief, sex, age, national origin, citizenship status, marital status, military/veteran status, genetic information, sexual orientation, gender identity, physical or mental disability or any other characteristic protected by applicable laws. Genpact is committed to creating a dynamic work environment that values diversity and inclusion, respect and integrity, customer focus, and innovation. For more information, visit www.genpact.com . Follow us on Twitter, Facebook, LinkedIn, and YouTube.
 
Furthermore, please do note that Genpact does not charge fees to process job applications and applicants are not required to pay to participate in our hiring process in any other way. Examples of such scams include purchasing a 'starter kit,' paying to apply, or purchasing equipment or training.  
  Job Process DeveloperPrimary Location India-GurugramSchedule Full-timeEducation Level Bachelor's / Graduation / EquivalentJob Posting Feb 2, 2024, 2:21:55 PMUnposting Date OngoingMaster Skills List OperationsJob Category Full Time",,,,-
genpact,02-02-2024 17:52,1706876786-2,Management Trainee - RTR,https://genpact.taleo.net/careersection/sgy_external_career_section/jobdetail.ftl?job=CPG048056,India-Gurugram,Full-time,,,,https://www.genpact.com/careers/job-search?keyword=,/careersection/theme/301/1139273788740/en/theme/images/genpact-horizontal-logo.svg,"Feb 2, 2024, 2:51:29 PM",,Bachelor's / Graduation / Equivalent,"Management Trainee - RTR-CPG048056With a startup spirit and 115,000+ curious and courageous minds, we have the expertise to go deep with the world’s biggest brands—and we have fun doing it. We dream in digital, dare in reality, and reinvent the ways companies work to make an impact far bigger than just our bottom line. We’re harnessing the power of technology and humanity to create meaningful transformation that moves us forward in our pursuit of a world that works better for people. Now, we’re calling upon the thinkers and doers, those with a natural curiosity and a hunger to keep learning, keep growing., People who thrive on fearlessly experimenting, seizing opportunities, and pushing boundaries to turn our vision into reality. And as you help us create a better world, we will help you build your own intellectual firepower. Welcome to the relentless pursuit of better.
Inviting applications for the role of MT, Record to Report
We seek an accounting graduate with prior accounting experience. You should have Strong Accounting Knowledge in Fixed Assets, Intercompany and Month end closing and reporting.
Responsibilities
In this role, you will be responsible for all the activities related to 

Prepare/post Journals at the end of the month after analysis of prepaid & accruals account etc.
Prepare monthly closing calendar and discuss the status of activities with Client every day in close
Execute internal controls and checks as part of the process and Performing task with accuracy and timelines
Supervise Intercompany reconciliation status and do vital follow-up with relevant Team to get variances resolved before month end
Daily bank reconciliations and clearing. Identify open items and take it up with relevant Team to get closure before month end to ensure no open items after the closing
Build payment proposal & review exceptions in SAP/ERP
Perform duplicate payment check, Perform quality checks on payment proposal and Review critical and month end activities to ensure smooth close, eg Currency Valuation & AP/AR reposting
Fixed Asset – creation/disposal & Depreciation Run, CCA/COPA cycles run and FICO integration check

Qualifications
Minimum qualifications

B.Com Graduate
Meaningful work experience

Preferred qualifications 

Good MS Office skills, specially MS excel
Good verbal and written communication
Excellent Accounting Knowledge
Experience in General accounting (R2R function)
Technology skills – SAP experience preferred.

Genpact is an Equal Opportunity Employer and considers applicants for all positions without regard to race, color, religion or belief, sex, age, national origin, citizenship status, marital status, military/veteran status, genetic information, sexual orientation, gender identity, physical or mental disability or any other characteristic protected by applicable laws. Genpact is committed to creating a dynamic work environment that values diversity and inclusion, respect and integrity, customer focus, and innovation. For more information, visit www.genpact.com. Follow us on Twitter, Facebook, LinkedIn, and YouTube.
Furthermore, please do note that Genpact does not charge fees to process job applications and applicants are not required to pay to participate in our hiring process in any other way. Examples of such scams include purchasing a 'starter kit,' paying to apply, or purchasing equipment or training. Job Management TraineePrimary Location India-GurugramSchedule Full-timeEducation Level Bachelor's / Graduation / EquivalentJob Posting Feb 2, 2024, 2:51:29 PMUnposting Date OngoingMaster Skills List OperationsJob Category Full Time",,,,
genpact,02-02-2024 17:52,1706876788-3,Process Developer - OTC,https://genpact.taleo.net/careersection/sgy_external_career_section/jobdetail.ftl?job=CPG048059,India-Gurugram,Full-time,,,,https://www.genpact.com/careers/job-search?keyword=,/careersection/theme/301/1655561554506/en/theme/images/genpact-horizontal-logo.svg,"Feb 2, 2024, 3:10:47 PM",,Bachelor's / Graduation / Equivalent,"Process Developer - OTC-CPG048059With a startup spirit and 115,000+ curious and courageous minds, we have the expertise to go deep with the world’s biggest brands—and we have fun doing it. We dream in digital, dare in reality, and reinvent the ways companies work to make an impact far bigger than just our bottom line. We’re harnessing the power of technology and humanity to create meaningful transformation that moves us forward in our pursuit of a world that works better for people. Now, we’re calling upon the thinkers and doers, those with a natural curiosity and a hunger to keep learning, keep growing., People who thrive on fearlessly experimenting, seizing opportunities, and pushing boundaries to turn our vision into reality. And as you help us create a better world, we will help you build your own intellectual firepower. Welcome to the relentless pursuit of better.
Inviting applications for the role of Process Developer, Order to Cash 
We are looking for someone with deep understanding and ability to perform day-to-day operations while maintaining SLA. Solving queries related to cash application and coordinating with customer 
Responsibilities

Making collection calls to the customers, emailing/faxing invoices or getting hard copies mailed out to customers as per their requests.
Identify and resolve unidentified cash and lead end to end process of Cash applications.
Process cash application functions to invoices at assigned sites ensuring the DRR (Daily Receipt Reconciliation) is completed in a timely, accurate, and confidential manner.
Follow up on customer/internal disputes, customer questions and working between departments to get a resolution.
Reconcile orders to match customer books, including validating credits or debits and sending them to customer for collection or refund

Qualifications
Minimum qualifications

Graduate in Commerce (B.Com)
Meaningful Experience

Preferred qualifications 

Excellent English language skills (verbal and written)

 
Genpact is an Equal Opportunity Employer and considers applicants for all positions without regard to race, color, religion or belief, sex, age, national origin, citizenship status, marital status, military/veteran status, genetic information, sexual orientation, gender identity, physical or mental disability or any other characteristic protected by applicable laws. Genpact is committed to creating a dynamic work environment that values diversity and inclusion, respect and integrity, customer focus, and innovation. For more information, visit www.genpact.com. Follow us on Twitter, Facebook, LinkedIn, and YouTube.
Furthermore, please do note that Genpact does not charge fees to process job applications and applicants are not required to pay to participate in our hiring process in any other way. Examples of such scams include purchasing a 'starter kit,' paying to apply, or purchasing equipment or training. Job Process DeveloperPrimary Location India-GurugramSchedule Full-timeEducation Level Bachelor's / Graduation / EquivalentJob Posting Feb 2, 2024, 3:10:47 PMUnposting Date OngoingMaster Skills List OperationsJob Category Full Time",,,,
genpact,02-02-2024 17:52,1706876791-4,Process Developer - RTR,https://genpact.taleo.net/careersection/sgy_external_career_section/jobdetail.ftl?job=CPG048060,India-Gurugram,Full-time,,,,https://www.genpact.com/careers/job-search?keyword=,/careersection/theme/301/1655561554506/en/theme/images/genpact-horizontal-logo.svg,"Feb 2, 2024, 3:19:07 PM",,Bachelor's / Graduation / Equivalent,"Process Developer - RTR-CPG048060With a startup spirit and 115,000+ curious and courageous minds, we have the expertise to go deep with the world’s biggest brands—and we have fun doing it. We dream in digital, dare in reality, and reinvent the ways companies work to make an impact far bigger than just our bottom line. We’re harnessing the power of technology and humanity to create meaningful transformation that moves us forward in our pursuit of a world that works better for people. Now, we’re calling upon the thinkers and doers, those with a natural curiosity and a hunger to keep learning, keep growing., People who thrive on fearlessly experimenting, seizing opportunities, and pushing boundaries to turn our vision into reality. And as you help us create a better world, we will help you build your own intellectual firepower.
Welcome to the relentless pursuit of better.
 
We are inviting applications for the role of Process Developer, Record to Report 
We require someone with extensive knowledge and experience in General Accounting. 
Responsibilities
In this role, you will be responsible for all the activities related to general accounting which include:

Journal Entries Creation and Booking
Review & Performing Month End Close activities
Fixed Assets Capitalization and Maintenance
Intercompany Accounting
Bank and Investment Reconciliations
General Ledger Reconciliations
Fixed Assets Reconciliations (FA Clearing & SL-GL)
Identifying reconciled items and its clearance
Escheat Reconciliations
Corporate Reporting
Internal and External Audit
SOX Compliance

Qualifications we seek in you!
Minimum qualifications

B.Com

Preferred qualifications 

Meaningful Experience in reputed Captive/Outsourcing RTR Ops
Good Written/Verbal Communication
MS Excel Knowledge, Pivot, VLOOKUP, Macros
IT skills: ERP (PeopleSoft/SAP/Oracle/Workday Financial), MS Office
Partner Management experience
Quality Lean/Process Improvement knowledge

 
Genpact is an Equal Opportunity Employer and considers applicants for all positions without regard to race, color, religion or belief, sex, age, national origin, citizenship status, marital status, military/veteran status, genetic information, sexual orientation, gender identity, physical or mental disability or any other characteristic protected by applicable laws. Genpact is committed to creating a dynamic work environment that values diversity and inclusion, respect and integrity, customer focus, and innovation. For more information, visit www.genpact.com. Follow us on Twitter, Facebook, LinkedIn, and YouTube.
Furthermore, please do note that Genpact does not charge fees to process job applications and applicants are not required to pay to participate in our hiring process in any other way. Examples of such scams include purchasing a 'starter kit,' paying to apply, or purchasing equipment or training. Job Process DeveloperPrimary Location India-GurugramSchedule Full-timeEducation Level Bachelor's / Graduation / EquivalentJob Posting Feb 2, 2024, 3:19:07 PMUnposting Date OngoingMaster Skills List OperationsJob Category Full Time",,,,
genpact,02-02-2024 17:52,1706876794-5,Process Associate - OTC,https://genpact.taleo.net/careersection/sgy_external_career_section/jobdetail.ftl?job=CPG048061,India-Gurugram,Full-time,,,,https://www.genpact.com/careers/job-search?keyword=,/careersection/theme/301/1139273788740/en/theme/images/genpact-horizontal-logo.svg,"Feb 2, 2024, 3:24:07 PM",,Bachelor's / Graduation / Equivalent,"Process Associate - OTC-CPG048061With a startup spirit and 115,000+ curious and courageous minds, we have the expertise to go deep with the world’s biggest brands—and we have fun doing it. We dream in digital, dare in reality, and reinvent the ways companies work to make an impact far bigger than just our bottom line. We’re harnessing the power of technology and humanity to create meaningful transformation that moves us forward in our pursuit of a world that works better for people. Now, we’re calling upon the thinkers and doers, those with a natural curiosity and a hunger to keep learning, keep growing., People who thrive on fearlessly experimenting, seizing opportunities, and pushing boundaries to turn our vision into reality. And as you help us create a better world, we will help you build your own intellectual firepower. Welcome to the relentless pursuit of better.
 
Inviting applications for the role of Process Associate, Order to Cash
We are looking for someone with deep understanding and ability to perform day-to-day operations while maintaining SLA. Solving queries related to cash application and coordinating with customer
Responsibilities

Making collection calls to the customers, emailing/faxing invoices or getting hard copies mailed out to customers as per their requests.
Identify and rectify unidentified cash and handle end to end process of Cash applications.
Process cash application functions to invoices at assigned sites ensuring the DRR (Daily Receipt Reconciliation) is completed in a timely, accurate, and confidential manner.
Follow up on customer/internal disputes, customer questions and working between departments to get a resolution.
Reconcile orders to match customer books, including validating credits or debits and sending them to customer for collection or refund

Qualifications
Minimum qualifications

Graduate in Commerce (B.Com)
Freshers are eligible
Strong English language skills (verbal and written)

Preferred qualifications

Significant experience in Accounts Receivable/Order to Cash

Genpact is an Equal Opportunity Employer and considers applicants for all positions without regard to race, color, religion or belief, sex, age, national origin, citizenship status, marital status, military/veteran status, genetic information, sexual orientation, gender identity, physical or mental disability or any other characteristic protected by applicable laws. Genpact is committed to creating a dynamic work environment that values diversity and inclusion, respect and integrity, customer focus, and innovation. For more information, visit www.genpact.com. Follow us on Twitter, Facebook, LinkedIn, and YouTube.
Furthermore, please do note that Genpact does not charge fees to process job applications and applicants are not required to pay to participate in our hiring process in any other way. Examples of such scams include purchasing a 'starter kit,' paying to apply, or purchasing equipment or training. Job Process AssociatePrimary Location India-GurugramSchedule Full-timeEducation Level Bachelor's / Graduation / EquivalentJob Posting Feb 2, 2024, 3:24:07 PMUnposting Date OngoingMaster Skills List OperationsJob Category Full Time",,,,
genpact,02-02-2024 17:52,1706876796-6,Management Trainee - AP,https://genpact.taleo.net/careersection/sgy_external_career_section/jobdetail.ftl?job=CPG048055,India-Gurugram,Full-time,,,,https://www.genpact.com/careers/job-search?keyword=,/careersection/theme/301/1655561554506/en/theme/images/genpact-horizontal-logo.svg,"Feb 2, 2024, 3:48:50 PM",,Bachelor's / Graduation / Equivalent,"Management Trainee - AP-CPG048055With a startup spirit and 115,000 + curious and courageous minds, we have the expertise to go deep with the world’s biggest brands—and we have fun doing it! We dream in digital, dare in reality, and reinvent the ways companies work to make an impact far bigger than just our bottom line. We’re harnessing the power of technology and humanity to create meaningful transformation that moves us forward in our pursuit of a world that works better for people.  
 Now, we’re calling upon the thinkers and doers, those with a natural curiosity and a hunger to keep learning, keep growing. People who thrive on fearlessly experimenting, seizing opportunities, and pushing boundaries to turn our vision into reality. And as you help us create a better world, we will help you build your own intellectual firepower. 
 
Welcome to the relentless pursuit of better.
 
Inviting applications for the role of a Management Trainee, Accounts Payable 
We are looking for someone who can handle the Accounts Payable function. Also, assist associates to identify & implement AP improvements. You are a Finance and Accounting Subject Matter Guide with relevant experience in accounts payable process.
Responsibilities
In this role, you will be responsible for all the activities related to accounts payable, which include:

Calculating, posting business transactions, processing invoices, verifying financial data for use in maintaining accounts payable records, and providing other clerical support necessary to pay the obligations of the organization
Review invoices and requisitions for satisfactory payment approval
Verify and calculate all extensions and totals on invoices (calculating and taking discounts when applicable)
Check vendor files for any previous payments and assign voucher numbers. Prepare vouchers listing invoice number, date, vendor address, item description, amount and coding per accounting policies and procedures
Identify & implement AP improvements

Qualifications
Minimum qualifications

B.Com Graduate
Relevant Experience

Preferred qualifications 

Good interpersonal skills
Excellent SME knowledge of accounting concepts
Good knowledge on MS Excel and Word.
ERP knowledge like SAP, PeopleSoft will be an added advantage

 
Genpact is an Equal Opportunity Employer and considers applicants for all positions without regard to race, color, religion or belief, sex, age, national origin, citizenship status, marital status, military/veteran status, genetic information, sexual orientation, gender identity, physical or mental disability or any other characteristic protected by applicable laws. Genpact is committed to creating a dynamic work environment that values diversity and inclusion, respect and integrity, customer focus, and innovation. For more information, visit www.genpact.com. Follow us on Twitter, Facebook, LinkedIn, and YouTube.
Furthermore, please do note that Genpact does not charge fees to process job applications and applicants are not required to pay to participate in our hiring process in any other way. Examples of such scams include purchasing a 'starter kit,' paying to apply, or purchasing equipment or training. Job Management TraineePrimary Location India-GurugramSchedule Full-timeEducation Level Bachelor's / Graduation / EquivalentJob Posting Feb 2, 2024, 3:48:50 PMUnposting Date OngoingMaster Skills List OperationsJob Category Full Time",,,,
genpact,02-02-2024 17:52,1706876799-7,PA-MDM,https://genpact.taleo.net/careersection/sgy_external_career_section/jobdetail.ftl?job=CPG048083,India-Gurugram,Full-time,,,,https://www.genpact.com/careers/job-search?keyword=,/careersection/theme/301/1139273788740/en/theme/images/genpact-horizontal-logo.svg,"Feb 2, 2024, 3:52:00 PM",,Bachelor's / Graduation / Equivalent,"PA-MDM-CPG048083With a startup spirit and 115,000+ curious and courageous minds, we have the expertise to go deep with the world’s biggest brands—and we have fun doing it. We dream in digital, dare in reality, and reinvent the ways companies work to make an impact far bigger than just our bottom line. We’re harnessing the power of technology and humanity to create meaningful transformation that moves us forward in our pursuit of a world that works better for people. Now, we’re calling upon the thinkers and doers, those with a natural curiosity and a hunger to keep learning, keep growing., People who thrive on fearlessly experimenting, seizing opportunities, and pushing boundaries to turn our vision into reality. And as you help us create a better world, we will help you build your own intellectual firepower. Welcome to the relentless pursuit of better.
 
We are inviting applications for the role of Process Associate, Vendor Management 
We're looking for an individual with good knowledge on Vendor Management across various Oracle and SAP ERP instances. In this role, you will be responsible Supplier Setups, Amendments, and Issue resolutions in on various Oracle and SAP ERP instances/Aravo/Support Central platform
Responsibilities

You'll be responsible to setup Vendors on various Oracle and SAP ERP instances
Supplier Master Maintenance
You shall perform Bulk Updates on Vendor Setups
Bank Screening for Vendors
You shall be required to resolve vendor payment issues
You should dedicatedly manage issues and risks – RCCA driven

Qualifications we seek in you
Minimum qualifications

Bachelor’s degree from an accredited university or college
Freshers are eligible
Basic understanding of the principles of the Supply Chain Management
Knowledge of Oracle Applications Release 12 / SAP and higher
Ability to communicate effectively

Preferred qualifications 

Relevant Vendor Master Experience
Understanding of Aravo/Support Central – Vendor Setup Platform
Shared service center experience in a multinational environment
Excellent analytical and problem-solving skills
Passion to understand processes & improve efficiencies
Focus on problem resolution to eliminate reoccurrence.
Proficient IT skills including MS Office.

Genpact is an Equal Opportunity Employer and considers applicants for all positions without regard to race, color, religion or belief, sex, age, national origin, citizenship status, marital status, military/veteran status, genetic information, sexual orientation, gender identity, physical or mental disability or any other characteristic protected by applicable laws. Genpact is committed to creating a dynamic work environment that values diversity and inclusion, respect and integrity, customer focus, and innovation. For more information, visit www.genpact.com. Follow us on Twitter, Facebook, LinkedIn, and YouTube.
Furthermore, please do note that Genpact does not charge fees to process job applications and applicants are not required to pay to participate in our hiring process in any other way. Examples of such scams include purchasing a 'starter kit,' paying to apply, or purchasing equipment or training. Job Process AssociatePrimary Location India-GurugramSchedule Full-timeEducation Level Bachelor's / Graduation / EquivalentJob Posting Feb 2, 2024, 3:52:00 PMUnposting Date OngoingMaster Skills List OperationsJob Category Full Time",,,,
genpact,02-02-2024 17:52,1706876801-8,"Process Developer - OTC, Cash Application",https://genpact.taleo.net/careersection/sgy_external_career_section/jobdetail.ftl?job=INS022439,India-Gurugram,Full-time,,,,https://www.genpact.com/careers/job-search?keyword=,/careersection/theme/301/1655561554506/en/theme/images/genpact-horizontal-logo.svg,"Feb 2, 2024, 4:03:42 PM",,Bachelor's / Graduation / Equivalent,"Process Developer - OTC, Cash Application-INS022439With a startup spirit and 115,000 + curious and courageous minds, we have the expertise to go deep with the world’s biggest brands—and we have fun doing it! We dream in digital, dare in reality, and reinvent the ways companies work to make an impact far bigger than just our bottom line. We’re harnessing the power of technology and humanity to create meaningful transformation that moves us forward in our pursuit of a world that works better for people.  
Now, we’re calling upon the thinkers and doers, those with a natural curiosity and a hunger to keep learning, keep growing. People who thrive on fearlessly experimenting, seizing opportunities, and pushing boundaries to turn our vision into reality. And as you help us create a better world, we will help you build your own intellectual firepower.
Welcome to the relentless pursuit of better.
Inviting applications for the role of Process Developer/Domain Trainee - OTC, Cash Application
In this role, person will be working as Cash applicator and will be responsible for applying cash against invoices, process refunds, pole transfers, advance excel job, taking call with partners and reporting.
Responsibilities

Invoice application in SAP and High Radius
Follow up on unapplied Payments
Processing refunds, Pole Transfer & reporting different dash boards
Closing Activities
Stakeholder management
Good understanding of Order to Cash function

Qualifications we seek in you!
Minimum qualifications

B.com
Proficient in MS- Excel

Preferred qualifications

Should possess good knowledge in cash application
Ability to handle and prioritize Month/ Quarter end closing
Good knowledge of excel & validated understanding of Oracle
Good interpersonal and conversation skills
Should be flexible and proficient in multi-tasking
Good Communication skill

 
Genpact is an Equal Opportunity Employer and considers applicants for all positions without regard to race, color, religion or belief, sex, age, national origin, citizenship status, marital status, military/veteran status, genetic information, sexual orientation, gender identity, physical or mental disability or any other characteristic protected by applicable laws. Genpact is committed to creating a dynamic work environment that values diversity and inclusion, respect and integrity, customer focus, and innovation. For more information, visit www.genpact.com . Follow us on Twitter, Facebook, LinkedIn, and YouTube.
Furthermore, please do note that Genpact does not charge fees to process job applications and applicants are not required to pay to participate in our hiring process in any other way. Examples of such scams include purchasing a 'starter kit,' paying to apply, or purchasing equipment or training.   Job Process DeveloperPrimary Location India-GurugramSchedule Full-timeEducation Level Bachelor's / Graduation / EquivalentJob Posting Feb 2, 2024, 4:03:42 PMUnposting Date OngoingMaster Skills List OperationsJob Category Full Time",,,,
genpact,02-02-2024 17:52,1706876804-9,"Domain Trainee - OTC, Cash Application (French)",https://genpact.taleo.net/careersection/sgy_external_career_section/jobdetail.ftl?job=INS022441,India-Gurugram,Full-time,,,,https://www.genpact.com/careers/job-search?keyword=,/careersection/theme/301/1139273788740/en/theme/images/genpact-horizontal-logo.svg,"Feb 2, 2024, 4:06:01 PM",,Bachelor's / Graduation / Equivalent,"Domain Trainee - OTC, Cash Application (French)-INS022441With a startup spirit and 115,000 + curious and courageous minds, we have the expertise to go deep with the world’s biggest brands—and we have fun doing it! We dream in digital, dare in reality, and reinvent the ways companies work to make an impact far bigger than just our bottom line. We’re harnessing the power of technology and humanity to create meaningful transformation that moves us forward in our pursuit of a world that works better for people.  
Now, we’re calling upon the thinkers and doers, those with a natural curiosity and a hunger to keep learning, keep growing. People who thrive on fearlessly experimenting, seizing opportunities, and pushing boundaries to turn our vision into reality. And as you help us create a better world, we will help you build your own intellectual firepower. 
Welcome to the relentless pursuit of better.
Inviting applications for the role of Process Developer/Domain Trainee - OTC, Cash Application
In this role, person will be working as Cash applicator and will be responsible for applying cash against invoices, process refunds, pole transfers, advance excel job, taking call with partners and reporting.
Responsibilities

Invoice application in SAP and High Radius
Follow up on unapplied Payments
Processing refunds, Pole Transfer & reporting different dash boards
Closing Activities
Stakeholder management
Good understanding of Order to Cash function

Qualifications we seek in you!
Minimum qualifications

B.com
Proficient in MS- Excel

Preferred qualifications

Should possess good knowledge in cash application
Ability to handle and prioritize Month/ Quarter end closing
Good knowledge of excel & validated understanding of Oracle
Good interpersonal and conversation skills
Should be flexible and proficient in multi-tasking
Good Communication skill

 
Genpact is an Equal Opportunity Employer and considers applicants for all positions without regard to race, color, religion or belief, sex, age, national origin, citizenship status, marital status, military/veteran status, genetic information, sexual orientation, gender identity, physical or mental disability or any other characteristic protected by applicable laws. Genpact is committed to creating a dynamic work environment that values diversity and inclusion, respect and integrity, customer focus, and innovation. For more information, visit www.genpact.com . Follow us on Twitter, Facebook, LinkedIn, and YouTube.
Furthermore, please do note that Genpact does not charge fees to process job applications and applicants are not required to pay to participate in our hiring process in any other way. Examples of such scams include purchasing a 'starter kit,' paying to apply, or purchasing equipment or training.   Job Domain TraineePrimary Location India-GurugramSchedule Full-timeEducation Level Bachelor's / Graduation / EquivalentJob Posting Feb 2, 2024, 4:06:01 PMUnposting Date OngoingMaster Skills List OperationsJob Category Full Time",,,,
genpact,02-02-2024 17:52,1706876807-10,MT-ITC,https://genpact.taleo.net/careersection/sgy_external_career_section/jobdetail.ftl?job=MAN014593,India-Gurugram,Full-time,,,,https://www.genpact.com/careers/job-search?keyword=,/careersection/theme/301/1655561554506/en/theme/images/genpact-horizontal-logo.svg,"Feb 2, 2024, 4:09:00 PM",,Bachelor's / Graduation / Equivalent,"MT-ITC-MAN014593With a startup spirit and 115,000+ curious and courageous minds, we have the expertise to go deep with the world’s biggest brands—and we have fun doing it. We dream in digital, dare in reality, and reinvent the ways companies work to make an impact far bigger than just our bottom line. We’re harnessing the power of technology and humanity to create meaningful transformation that moves us forward in our pursuit of a world that works better for people. Now, we’re calling upon the thinkers and doers, those with a natural curiosity and a hunger to keep learning, keep growing., People who thrive on fearlessly experimenting, seizing opportunities, and pushing boundaries to turn our vision into reality. And as you help us create a better world, we will help you build your own intellectual firepower. Welcome to the relentless pursuit of better.
Inviting applications for the role of Management Trainee, Collections 
We are looking for a Collections Representative who would be responsible for managing all collection and dispute resolution activities in accounts receivable and related settlement processes.
Responsibilities
In this role, you will be responsible for all the activities related to Order to Cash domain.

This includes the collection of invoices and the management of all related processes dispute identification and resolution, account reconciliation, credit balance disposition, and unclaimed property administration.
The Debt Collector will effectively communicate and support the collection goals, while providing quality customer service as well as actively pursue knowledge of skills and tools to be used in all collection efforts.
Follow-up with various departments to get supporting documents/ info for dispute/deductions resolution
Ability to handle, trouble shoot, and resolve recurring or occasional bottlenecks
Effectively communicate and support the collection goals, while providing quality customer service as well as actively pursue knowledge of skills and tools to be used in all collection efforts.
Receive notification for reimbursement and perform acceptability analysis within threshold

Qualifications
Minimum qualifications

B.Com Graduation
Relevant work experience

Preferred qualifications 

Good Communication Skills
Ability to learn ERP systems
Good analytical and problem-solving skills
Excellent MS Office skills including MS Excel
Good conceptual knowledge and experience in tax activities preferred

 
Genpact is an Equal Opportunity Employer and considers applicants for all positions without regard to race, color, religion or belief, sex, age, national origin, citizenship status, marital status, military/veteran status, genetic information, sexual orientation, gender identity, physical or mental disability or any other characteristic protected by applicable laws. Genpact is committed to creating a dynamic work environment that values diversity and inclusion, respect and integrity, customer focus, and innovation. For more information, visit www.genpact.com. Follow us on Twitter, Facebook, LinkedIn, and YouTube.
Furthermore, please do note that Genpact does not charge fees to process job applications and applicants are not required to pay to participate in our hiring process in any other way. Examples of such scams include purchasing a 'starter kit,' paying to apply, or purchasing equipment or training. Job Management TraineePrimary Location India-GurugramSchedule Full-timeEducation Level Bachelor's / Graduation / EquivalentJob Posting Feb 2, 2024, 4:09:00 PMUnposting Date OngoingMaster Skills List OperationsJob Category Full Time",,,,
